	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
122	1235698005912604675	2020-03-05 22:45:37	RT @abcbrisbane: Authorities test COVID-19 readiness as supermarkets announce restrictions on purchases https://t.co/XERrGLH5kn	Craig Zonca	None	True	{u'user_mentions': [{u'id': 16213124, u'indices': [3, 15], u'id_str': u'16213124', u'screen_name': u'abcbrisbane', u'name': u'ABC Brisbane'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/XERrGLH5kn', u'indices': [104, 127], u'expanded_url': u'http://www.abc.net.au/news/2020-03-06/queensland-authorities-checking-coronavirus-readiness/12031844', u'display_url': u'abc.net.au/news/2020-03-0\u2026'}]}	1	
123	1235698009331163138	2020-03-05 22:45:38	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	Rick Fredenburg	Michigan 	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
124	1235698009792327680	2020-03-05 22:45:38	RT @teddyschleifer: Silicon Valley’s top investing firm has a stark message on coronavirus: Prepare for the worst  https://t.co/Ejmf2TwQBE	Vox	None	True	{u'user_mentions': [{u'id': 286432534, u'indices': [3, 18], u'id_str': u'286432534', u'screen_name': u'teddyschleifer', u'name': u'Teddy Schleifer'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Ejmf2TwQBE', u'indices': [115, 138], u'expanded_url': u'https://www.vox.com/recode/2020/3/5/21166839/sequoia-capital-coronavirus-silicon-valley', u'display_url': u'vox.com/recode/2020/3/\u2026'}]}	1	
125	1235698013063897088	2020-03-05 22:45:39	RT @SenSanders: Why are we the only major country on earth not to guarantee paid sick leave to our workers?  We shouldn't need a global pan…	Asad Abbas	None	False	{u'user_mentions': [{u'id': 29442313, u'indices': [3, 14], u'id_str': u'29442313', u'screen_name': u'SenSanders', u'name': u'Bernie Sanders'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	As coronavirus spreads, the people who prepare your food probably don’t have paid sick leave https://t.co/6UfEEnUgPm
126	1235698014531940352	2020-03-05 22:45:39	@funder Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/8zC97iMgc4	Lez Parnas Not Chicken!	United States	False	{u'user_mentions': [{u'id': 14247236, u'indices': [0, 7], u'id_str': u'14247236', u'screen_name': u'funder', u'name': u'Scott Dworkin'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IbuDS0AkU1', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235698014531940352', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
127	1235698020622139392	2020-03-05 22:45:40	RT @WHO: WHO is mobilizing the 🌍🌏🌎 to help all people Be Ready for the new #coronavirus. We are calling on our partners &amp; people in all cou…	Martine Gayon	None	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [75, 87], u'text': u'coronavirus'}], u'urls': []}	1	
128	1235698025609256960	2020-03-05 22:45:42	#Coronavirus testing kits Promised by #Trump  regime not going to be available for days or weeks. No tests equals #coverup  #COVIDー19   https://t.co/9Tkj2rZufK	joe donnelly	Huddersfield	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [0, 12], u'text': u'Coronavirus'}, {u'indices': [38, 44], u'text': u'Trump'}], u'urls': [{u'url': u'https://t.co/pUGjztGq89', u'indices': [115, 138], u'expanded_url': u'https://twitter.com/i/web/status/1235698025609256960', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
129	1235698027706212354	2020-03-05 22:45:42	RT @covidperspectiv: 8. This is a *slow moving train wreck*. We think that the USA is approx. where China was on Jan 1st. By Jan 21st, the…	Holodeck	None	False	{u'user_mentions': [{u'id': 1225135593937465344, u'indices': [3, 19], u'id_str': u'1225135593937465344', u'screen_name': u'covidperspectiv', u'name': u'COVID19 Perspective'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
130	1235698037411979264	2020-03-05 22:45:44	RT @joshtpm: Have spoken w readers who have elderly relatives who are resisting social distancing precautions because they've heard on Fox…	Elizabeth Quinn-nolistsplease	Wichita, KS	False	{u'user_mentions': [{u'id': 21268897, u'indices': [3, 11], u'id_str': u'21268897', u'screen_name': u'joshtpm', u'name': u'Josh Marshall'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
131	1235698038993063936	2020-03-05 22:45:45	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	🦠crypto_Javik🦠	By the airlock	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
132	1235698041035857922	2020-03-05 22:45:45	RT @TheMoCoShow: MCPS Prepared to Provide Online Instruction/Regional Meal Sites if Schools Close Due to Coronavirus  More here: https://t.…	ari❄️held my hand ❤️ k bye for now	Maryland, USA	False	{u'user_mentions': [{u'id': 3044414704, u'indices': [3, 15], u'id_str': u'3044414704', u'screen_name': u'TheMoCoShow', u'name': u'The MoCoShow (MCS)'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
133	1235698055510360064	2020-03-05 22:45:49	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	Robbin Simmons	Miami / Fort Lauderdale	True	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
134	1235698055770443777	2020-03-05 22:45:49	RT @B52Malmet: The 25th amendment is way over due, but Pence and the Cabinet of Horrors will just watch Americans die instead. Every one of…	Nancy Rubino	Manhattan, NY	False	{u'user_mentions': [{u'id': 2876041031, u'indices': [3, 13], u'id_str': u'2876041031', u'screen_name': u'B52Malmet', u'name': u'Barbara Malmet'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	@B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/m0PM3QdIdt
135	1235698058949734402	2020-03-05 22:45:50	RT @WingsStrange: Coronavirus isn’t affecting military readiness, top officers say at conference https://t.co/kgt60f779o via @amermilnews	🇬🇧Canna from Heaven🤩#replyDeBoostActive	England, United Kingdom	False	{u'user_mentions': [{u'id': 1225573051070328832, u'indices': [3, 16], u'id_str': u'1225573051070328832', u'screen_name': u'WingsStrange', u'name': u'StrangeWings\xb0 \u2022\u2606\u2606\u2606\u2022'}, {u'id': 978561402, u'indices': [125, 137], u'id_str': u'978561402', u'screen_name': u'AmerMilNews', u'name': u'American Military News'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/kgt60f779o', u'indices': [97, 120], u'expanded_url': u'https://americanmilitarynews.com/2020/03/coronavirus-isnt-affecting-military-readiness-top-officers-say-at-conference/', u'display_url': u'americanmilitarynews.com/2020/03/corona\u2026'}]}	1	
136	1235698068164493312	2020-03-05 22:45:52	RT @DrTedros: Accurate information is a vital part of the battle against this #coronavirus. Today @WHO has launched a new social media camp…	jeff is very online®	jeff@thecultureofme.com	False	{u'user_mentions': [{u'id': 189868631, u'indices': [3, 12], u'id_str': u'189868631', u'screen_name': u'DrTedros', u'name': u'Tedros Adhanom Ghebreyesus'}, {u'id': 14499829, u'indices': [98, 102], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [78, 90], u'text': u'coronavirus'}], u'urls': []}	1	WHO is mobilizing the 🌍🌏🌎 to help all people Be Ready for the new #coronavirus. We are calling on our partners &amp; people in all countries to join us in taking the actions needed to Be Safe, Smart &amp; Kind to fight #COVID19. Learn more at https://t.co/M11m4O5zF2
137	1235698072677564416	2020-03-05 22:45:53	RT @America14047750: BREAKING: The plan has always been to #EndTheFed after the November 2020 elections. The #coronavirus crisis is a last…	S Graham.	.	False	{u'user_mentions': [{u'id': 1184844128108056576, u'indices': [3, 19], u'id_str': u'1184844128108056576', u'screen_name': u'America14047750', u'name': u'America First - Official Account America-First.org'}], u'symbols': [], u'hashtags': [{u'indices': [59, 69], u'text': u'EndTheFed'}, {u'indices': [109, 121], u'text': u'coronavirus'}], u'urls': []}	1	
138	1235698081376555009	2020-03-05 22:45:55	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Justin Anderson	Salmon Arm, BC	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
139	1235698089081495552	2020-03-05 22:45:57	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	PeggyMueller❤CatRescuer	Ohio, USA	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
140	1235698089605746688	2020-03-05 22:45:57	RT @TS_SCI_MAJIC12: Depopulation.	so very deplorable	Arizona, USA	False	{u'user_mentions': [{u'id': 889541243201630208, u'indices': [3, 18], u'id_str': u'889541243201630208', u'screen_name': u'TS_SCI_MAJIC12', u'name': u'Majestic 12'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	A vaccine developed to combat the coronavirus is ready to be tested on humans. https://t.co/KJS5n1I6zG
141	1235698090071322624	2020-03-05 22:45:57	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	kmf	NorCal	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
142	1235698098766090240	2020-03-05 22:45:59	My proffesor really said if the Coronavirus comes to campus he has everything ready to transfer the class online like whattt??😣	sam	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	
143	1235698105321848833	2020-03-05 22:46:01	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	clairevie	None	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
144	1235698115094568961	2020-03-05 22:46:03	RT @USC: The safety and wellbeing of our faculty, staff, students, and patients are extremely important to us. While there are no cases of…	Benjamin W. DeLanty, MSW	United States	False	{u'user_mentions': [{u'id': 19809471, u'indices': [3, 7], u'id_str': u'19809471', u'screen_name': u'USC', u'name': u'USC'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
145	1235698118034771972	2020-03-05 22:46:04	RT @tedwheeler: Given the continued progression of #COVID19 in our region, I want to share what we’re doing as a city to prepare to act if—…	TimBeckerPDX	Portland, OR	False	{u'user_mentions': [{u'id': 18708561, u'indices': [3, 14], u'id_str': u'18708561', u'screen_name': u'tedwheeler', u'name': u'Mayor Ted Wheeler'}], u'symbols': [], u'hashtags': [{u'indices': [51, 59], u'text': u'COVID19'}], u'urls': []}	1	
146	1235698122044604417	2020-03-05 22:46:05	My 22 year old is coughing and can't sleep,with all this #coronavirus stuff it's really worrying. His job put him into quarantine cause his 21 yr old friend is in hospital with chest infection,they realised he wasn't a 'danger' after a hour, he was ready to go to hospital. 😟	Sara	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [57, 69], u'text': u'coronavirus'}], u'urls': [{u'url': u'https://t.co/Lfu22ajsZV', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235698122044604417', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
147	1235698123327991808	2020-03-05 22:46:05	"""Dr Colin Henry, HSE clinical officer, confirmed that the patient had spent a period in hospital before diagnosis and was in contact with health care workers."" The HSE have had 2 months to prepare for this entirely predictable situation and have done nothing."	Foras Teamhrach	Dublin, Ireland	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/gaYI4K6NSX', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235698123327991808', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	First case of Covid-19 confirmed in Cork https://t.co/pZqy751wJV
148	1235698136057884673	2020-03-05 22:46:08	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	👑Touka	None	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
149	1235698151949873152	2020-03-05 22:46:12	Your undiscovered king booting up his PSP in preparation for the long months he shall remain in bed during this virus outbreak #Coronvirus	Friendly Fire	Watford, England	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [127, 138], u'text': u'Coronvirus'}], u'urls': []}	0	
150	1235698153447280641	2020-03-05 22:46:12	RT @USATODAY: Experts are warning against panic buying products such as toilet paper, water and cleaning supplies. But it's OK to stockpile…	jerri Martin	palestine rx	False	{u'user_mentions': [{u'id': 15754281, u'indices': [3, 12], u'id_str': u'15754281', u'screen_name': u'USATODAY', u'name': u'USA TODAY'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
151	1235698156349906957	2020-03-05 22:46:13	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Radicle1	None	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
152	1235698159701168129	2020-03-05 22:46:14	RT @HeavenOrHellGod: @funder Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothi…	🇺🇸☇B. B.🍺 🐾🌊	United States	False	{u'user_mentions': [{u'id': 145709551, u'indices': [3, 19], u'id_str': u'145709551', u'screen_name': u'HeavenOrHellGod', u'name': u'Lez Parnas Not Chicken!'}, {u'id': 14247236, u'indices': [21, 28], u'id_str': u'14247236', u'screen_name': u'funder', u'name': u'Scott Dworkin'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
153	1235698164813840384	2020-03-05 22:46:15	RT @RepSylviaGarcia: Proud to stand with @SpeakerPelosi during this critical time.  The House passed the #Coronavirus Supplemental, which w…	still_resisting #TeamPelosi HandMarkedPaperBallots	None	False	{u'user_mentions': [{u'id': 1080587263132733442, u'indices': [3, 19], u'id_str': u'1080587263132733442', u'screen_name': u'RepSylviaGarcia', u'name': u'Rep. Sylvia Garcia'}, {u'id': 15764644, u'indices': [41, 55], u'id_str': u'15764644', u'screen_name': u'SpeakerPelosi', u'name': u'Nancy Pelosi'}], u'symbols': [], u'hashtags': [{u'indices': [105, 117], u'text': u'Coronavirus'}], u'urls': []}	1	
154	1235698165652680705	2020-03-05 22:46:15	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	Jdbailey✍️	Longmont, CO	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
155	1235698167481372672	2020-03-05 22:46:15	RT @Budz442Bud: The stock market tanked today because of @realDonaldTrump’s lies to @seanhannity last night   ZERO LEADERSHIP	Mark Mehlhorn	Oregon, USA	False	{u'user_mentions': [{u'id': 3148710248, u'indices': [3, 14], u'id_str': u'3148710248', u'screen_name': u'Budz442Bud', u'name': u'BUDDY'}, {u'id': 25073877, u'indices': [57, 73], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}, {u'id': 41634520, u'indices': [84, 96], u'id_str': u'41634520', u'screen_name': u'seanhannity', u'name': u'Sean Hannity'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	@B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/m0PM3QdIdt
156	1235698170220421120	2020-03-05 22:46:16	RT @PoonamSharmaRN: Excellent interview @DorisGrinspun @RNAO How to plan and prepare for a wider COVID-19 outbreak | CBC News https://t.co/…	Julie Rubel	None	False	{u'user_mentions': [{u'id': 29138197, u'indices': [3, 18], u'id_str': u'29138197', u'screen_name': u'PoonamSharmaRN', u'name': u'Nurse Sharma'}, {u'id': 113516847, u'indices': [40, 54], u'id_str': u'113516847', u'screen_name': u'DorisGrinspun', u'name': u'Doris Grinspun RN, PhD LLD(hon),Dr(hc), FAAN,O.ONT'}, {u'id': 44373882, u'indices': [55, 60], u'id_str': u'44373882', u'screen_name': u'RNAO', u'name': u'RNAO'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
157	1235698182753005568	2020-03-05 22:46:19	@EndangeredSense Fox five panelist have it all wrong. Judge Jeanine said she ready now to go back the virus can’t live in warm weather. And Greg’s cell saying silly stuff makes no sense. FYI this particular virus mutated and thrives in warm weather as well as cool @JudgeJeanine	The Real Candyman	West Palm Beach, FL	False	{u'user_mentions': [{u'id': 1160940038793904128, u'indices': [0, 16], u'id_str': u'1160940038793904128', u'screen_name': u'EndangeredSense', u'name': u'Endangered Sense'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/URnWDidQBz', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235698182753005568', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
158	1235698187920388097	2020-03-05 22:46:20	RT @HeavenOrHellGod: @B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done no…	patidoyleweber	None	False	{u'user_mentions': [{u'id': 145709551, u'indices': [3, 19], u'id_str': u'145709551', u'screen_name': u'HeavenOrHellGod', u'name': u'Lez Parnas Not Chicken!'}, {u'id': 2876041031, u'indices': [21, 31], u'id_str': u'2876041031', u'screen_name': u'B52Malmet', u'name': u'Barbara Malmet'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
159	1235698189023490049	2020-03-05 22:46:21	RT @maahh68: Posting on behalf of @doc24109871 since he can't (susp) these two issues.   1: coronavirus has mutated Chinese confirmed that…	Thomas ⭐⭐⭐🇺🇸🦅🇺🇸	United States	False	{u'user_mentions': [{u'id': 358474595, u'indices': [3, 11], u'id_str': u'358474595', u'screen_name': u'maahh68', u'name': u'Maahh68'}, {u'id': 1194305807107661825, u'indices': [34, 46], u'id_str': u'1194305807107661825', u'screen_name': u'doc24109871', u'name': u'doc'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
160	1235698201069527040	2020-03-05 22:46:23	RT @WHO: WHO is mobilizing the 🌍🌏🌎 to help all people Be Ready for the new #coronavirus. We are calling on our partners &amp; people in all cou…	Amel Farrag	Egypt 	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [75, 87], u'text': u'coronavirus'}], u'urls': []}	1	
161	1235698201388171266	2020-03-05 22:46:24	RT @businessinsider: 'Brace for turbulence': Silicon Valley VC firm Sequoia Capital calls coronavirus the 'Black Swan of 2020' that every s…	The Atlanta/Nashville Mix	Atlanta, GA	False	{u'user_mentions': [{u'id': 20562637, u'indices': [3, 19], u'id_str': u'20562637', u'screen_name': u'businessinsider', u'name': u'Business Insider'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
162	1235698206417117184	2020-03-05 22:46:25	RT @tedwheeler: Given the continued progression of #COVID19 in our region, I want to share what we’re doing as a city to prepare to act if—…	Tim Becker	PDX	False	{u'user_mentions': [{u'id': 18708561, u'indices': [3, 14], u'id_str': u'18708561', u'screen_name': u'tedwheeler', u'name': u'Mayor Ted Wheeler'}], u'symbols': [], u'hashtags': [{u'indices': [51, 59], u'text': u'COVID19'}], u'urls': []}	1	
163	1235698220371599360	2020-03-05 22:46:28	RT @HeavenOrHellGod: @B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done no…	Rita L	Southwest	False	{u'user_mentions': [{u'id': 145709551, u'indices': [3, 19], u'id_str': u'145709551', u'screen_name': u'HeavenOrHellGod', u'name': u'Lez Parnas Not Chicken!'}, {u'id': 2876041031, u'indices': [21, 31], u'id_str': u'2876041031', u'screen_name': u'B52Malmet', u'name': u'Barbara Malmet'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
164	1235698252852285441	2020-03-05 22:46:36	RT @markknoller: VP says @3M can produce 4 million N95 masks a month for use in response to Coronavirus. He says that can be increased if G…	さく	None	False	{u'user_mentions': [{u'id': 31127446, u'indices': [3, 15], u'id_str': u'31127446', u'screen_name': u'markknoller', u'name': u'Mark Knoller'}, {u'id': 378197959, u'indices': [25, 28], u'id_str': u'378197959', u'screen_name': u'3M', u'name': u'3M'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
165	1235698255180292098	2020-03-05 22:46:36	RT @gibbsmahon: Sorry but anyone whos family member ends up getting this virus should sue the hell out of the government and HSE !!! They d…	T 🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷	None	False	{u'user_mentions': [{u'id': 336019685, u'indices': [3, 14], u'id_str': u'336019685', u'screen_name': u'gibbsmahon', u'name': u'Maebh'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	All outpatient appointments have been cancelled in Cork University Hospital tomorrow (Friday) due to Infection Control issues, amid reports that a seventh #Covid19 patient - who had not travelled to an affected area - is being treated in intensive care there…
166	1235698271147835392	2020-03-05 22:46:40	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Ethan Redmore	None	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
167	1235698276722237454	2020-03-05 22:46:41	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Sunil S	Massachusetts, USA	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
168	1235698277233893376	2020-03-05 22:46:42	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Mark in Dallas	Dallas TX	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
169	1235698282900398080	2020-03-05 22:46:43	"RT @lisaocarroll: Barnier says current Coronavirus outbreak shows that overarching governance body  which ""would not limit our ability to d…"	#FBPE_Trundlelin	France EU	False	"{u'user_mentions': [{u'id': 25876418, u'indices': [3, 16], u'id_str': u'25876418', u'screen_name': u'lisaocarroll', u'name': u""lisa o'carroll""}], u'symbols': [], u'hashtags': [], u'urls': []}"	1	
170	1235698284930326528	2020-03-05 22:46:43	RT @uae_voiceen: 🎥Overcoming Corona virus 👉A sincere message from Emirati girl  The UAE and its people ready to help and support China to d…	محظوظ_النفعي	None	False	{u'user_mentions': [{u'id': 1114556498447863808, u'indices': [3, 15], u'id_str': u'1114556498447863808', u'screen_name': u'uae_voiceen', u'name': u'UAE VOICE'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
171	1235698295932162050	2020-03-05 22:46:46	RT @IOL: Cowan House has confirmed that school will be closed on Friday and all sporting events have been cancelled amid the confirmation o…	#SAXONWOLDSHEBEEN	GUPTAS ESTATE	False	{u'user_mentions': [{u'id': 654203, u'indices': [3, 7], u'id_str': u'654203', u'screen_name': u'IOL', u'name': u'IOL News'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
172	1235698297492459520	2020-03-05 22:46:46	RT @HeavenOrHellGod: @funder Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothi…	DontBeAnA-hole	Doing something i’ll regret 	False	{u'user_mentions': [{u'id': 145709551, u'indices': [3, 19], u'id_str': u'145709551', u'screen_name': u'HeavenOrHellGod', u'name': u'Lez Parnas Not Chicken!'}, {u'id': 14247236, u'indices': [21, 28], u'id_str': u'14247236', u'screen_name': u'funder', u'name': u'Scott Dworkin'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
173	1235698298364792832	2020-03-05 22:46:47	RT @EndGameWW3: Silicon Valley’s top investing firm has a stark message on coronavirus: Prepare for the worst https://t.co/L552muLWsJ via @…	AlwaysSunny	None	False	{u'user_mentions': [{u'id': 32792712, u'indices': [3, 14], u'id_str': u'32792712', u'screen_name': u'EndGameWW3', u'name': u'EndGameWW3'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/L552muLWsJ', u'indices': [110, 133], u'expanded_url': u'https://www.vox.com/recode/2020/3/5/21166839/sequoia-capital-coronavirus-silicon-valley', u'display_url': u'vox.com/recode/2020/3/\u2026'}]}	1	
174	1235698301543972864	2020-03-05 22:46:47	RT @davidluhnow: Latam as a whole seems woefully unprepared for something like coronavirus. Weak public health systems and cultural habits…	Teodoro Canales	Chipinque, Mexico	False	{u'user_mentions': [{u'id': 61875523, u'indices': [3, 15], u'id_str': u'61875523', u'screen_name': u'davidluhnow', u'name': u'David Luhnow'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	The past 5 public restrooms I've visited in #Panamá had no hand soap, including at the public university. This is no way to prepare for #COVID19
175	1235698309240676352	2020-03-05 22:46:49	RT @tmprowell: Sobering heads up from our colleagues in N. Italy. #COVID19 #coronavirus	Martin Aasen	Norway	False	{u'user_mentions': [{u'id': 86970530, u'indices': [3, 13], u'id_str': u'86970530', u'screen_name': u'tmprowell', u'name': u'Tatiana Prowell, MD'}], u'symbols': [], u'hashtags': [{u'indices': [66, 74], u'text': u'COVID19'}, {u'indices': [75, 87], u'text': u'coronavirus'}], u'urls': []}	1	10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READY  https://t.co/ow48KWxU55 https://t.co/47UtsRbc8O
